id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20754302,Rental unit in Columbus · ★4.95 · 2 bedrooms · 1 bed · 1 bath,22063803,Marty,,Near South,39.94747,-82.99168,Entire home/apt,81,1,580,2023-12-06,7.59,1,293,101,2019-2013
20793472,Rental unit in Columbus · ★4.96 · 1 bedroom · 1 bed · 1 bath,42309439,Lucy & Brent,,Near South,39.94372,-82.9929,Entire home/apt,85,2,181,2023-08-31,2.40,3,0,25,2019-1429
20843784,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 private bath,29129391,Jason,,Near East,39.97255,-82.95903,Private room,58,2,12,2023-07-16,0.17,2,166,2,2019-1818
20862582,Townhouse in Columbus · ★4.91 · 3 bedrooms · 9 beds · 2.5 baths,149748979,David,,Near North/University,39.97951126098633,-83.0019760131836,Entire home/apt,131,1,129,2023-12-16,1.69,1,0,30,2022-1046
20871689,Home in Columbus · ★4.59 · 4 bedrooms · 4 beds · 2 baths,10210173,Justin,,Near North/University,39.98072,-83.01231,Entire home/apt,128,3,197,2023-12-10,2.62,1,250,29,2019-2726
21028711,Rental unit in Columbus · ★4.64 · 2 bedrooms · 2 beds · 1 bath,151454355,Christopher,,Near North/University,40.00779,-83.002296,Entire home/apt,50,1,13,2023-11-19,4.11,2,0,13,
21028916,Home in Columbus · ★4.97 · 3 bedrooms · 4 beds · 2 baths,151456682,Sophia,,West Olentangy,40.01904,-83.04461,Entire home/apt,233,3,179,2023-11-26,2.37,1,0,33,2019-1993
21071138,Rental unit in Columbus · ★4.85 · 1 bedroom · 3 beds · 1 bath,22992627,Joseph,,Downtown,39.9561,-82.99804,Entire home/apt,83,2,154,2023-12-03,2.04,2,318,18,2023-2448
21186596,Rental unit in Columbus · ★4.74 · 2 bedrooms · 2 beds · 2.5 baths,152060241,Milana,,Near North/University,39.97945,-83.00499,Entire home/apt,264,1,97,2023-11-12,1.28,2,361,8,2022-3589
21475354,Home in Columbus · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,17314325,Terry,,Near South,39.93208,-82.99704,Private room,45,30,30,2019-11-09,0.40,1,180,0,
21477953,Home in Columbus · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,155992052,Rob & Demi,,Northland,40.07625,-82.97169,Private room,50,2,171,2023-10-23,2.73,2,173,3,2019-1889
21526768,Home in Columbus · ★4.97 · 5 bedrooms · 6 beds · 2 baths,11930197,Scott,,Near North/University,39.98022,-83.01461,Entire home/apt,527,1,355,2023-12-07,4.74,1,0,41,2023-2315
21602836,Home in Columbus · 1 bedroom · 1 bed · 2.5 shared baths,114325185,Collin,,Far South,39.88624,-82.99029,Private room,45,1,0,,,2,237,0,
21603745,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,114325185,Collin,,Far South,39.88421,-82.99034,Private room,38,14,10,2020-04-03,0.15,2,83,0,2019-2291
21649433,Home in Columbus · ★5.0 · 3 bedrooms · 4 beds · 1 bath,2994567,Mark,,Near North/University,40.00943,-82.99945,Entire home/apt,145,65,17,2020-01-01,0.23,13,179,0,2019-1497
21712505,Rental unit in Columbus · ★4.77 · Studio · 1 bed · 1 bath,103700433,Erin,,Downtown,39.95609,-82.99501,Entire home/apt,137,1,197,2023-11-21,2.66,3,73,27,2023-2197
21864282,Home in Columbus · ★4.80 · 1 bedroom · 1 bed · 2.5 shared baths,24519205,Darrin,,Near North/University,39.99251,-83.01203,Private room,,14,161,2023-12-01,2.17,5,0,19,2019-1234
21922183,Home in Columbus · ★4.52 · 1 bedroom · 1 bed · 1 shared bath,141210967,Grace,,Northland,40.09728,-82.95091,Private room,80,30,27,2023-07-25,0.36,5,365,2,
21923738,Rental unit in Columbus · ★4.28 · 1 bedroom · 1 bed · 1 shared bath,159965865,Trésor,,Northland,40.08825,-82.94498,Private room,35,5,18,2021-10-01,0.24,1,365,0,
22016352,Home in Columbus · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,160768602,Benjamin,,Near North/University,39.98926,-82.99649,Entire home/apt,150,1,710,2023-12-03,9.72,2,0,89,2022-3048
22060949,Townhouse in Columbus · ★4.94 · 2 bedrooms · 3 beds · 1.5 baths,14037717,Brandy,,Near North/University,39.98212,-82.99892,Entire home/apt,192,2,299,2023-11-29,4.10,2,170,29,2021-2410
22084228,Home in Columbus · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,141210967,Grace,,Northland,40.09582,-82.95056,Private room,30,14,20,2023-12-02,0.27,5,364,4,
22085400,Home in Columbus · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,141210967,Grace,,Northland,40.0961,-82.95089,Private room,30,14,12,2023-12-08,0.17,5,364,5,
22120473,Home in Columbus · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,88006238,Robert And Bonnie,,Near East,39.97467,-82.94923,Private room,33,30,52,2023-01-27,0.73,4,149,1,2019-1294
22264196,Home in Columbus · ★4.92 · 4 bedrooms · 4 beds · 2.5 baths,10828872,Logan,,Near North/University,39.98776,-83.00059,Entire home/apt,,2,49,2022-11-27,0.67,1,0,0,2019-1853
22308103,Home in Columbus · ★4.90 · 2 bedrooms · 2 beds · 1 shared bath,62853442,Thierry,,Northeast,40.01416,-82.93515,Private room,100,30,10,2019-03-03,0.14,1,83,0,
22481727,Home in Columbus · ★4.96 · 3 bedrooms · 3 beds · 1.5 baths,101833432,James,,South Linden,39.98144,-82.99304,Entire home/apt,174,3,127,2023-11-12,1.79,2,330,9,2022-3033
22582046,Home in Columbus · 1 bedroom · 1 bed · 1.5 shared baths,17170971,Claire,,Near South,39.93693,-82.98275,Private room,,4,2,2021-10-17,0.07,1,0,0,
22615569,Home in Columbus · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,17639670,Elisabeth,,Clintonville,40.02675,-83.01899,Private room,70,1,53,2023-10-22,0.74,1,89,2,2019-2139
22644806,Home in Columbus · ★4.76 · 1 bedroom · 1 bed · 1 private bath,2350409,Edward,,Near North/University,40.01255,-83.00948,Private room,36,7,28,2023-10-01,0.41,3,0,4,2019-1344
22646137,Home in Columbus · ★4.80 · 3 bedrooms · 3 beds · 2 baths,33532441,Alex,,Eastmoor/Walnut Ridge,39.93952,-82.91378,Entire home/apt,129,2,130,2023-12-10,1.80,4,351,12,2023-3433
22829374,Rental unit in Columbus · ★4.94 · 1 bedroom · 1 bed · 1 bath,8963103,Sarah,,West Olentangy,39.98578,-83.03515,Entire home/apt,93,1,350,2023-11-30,4.87,23,172,45,2023-4796
22845293,Home in Columbus · ★4.50 · 2 bedrooms · 1 bed · 1 shared bath,47742744,Ilke,,Near North/University,39.97675,-83.00832,Private room,45,31,14,2018-05-30,0.20,1,0,0,
22920809,Home in Columbus · ★4.94 · 1 bedroom · 1 bed · 1 bath,31798233,Sam,,Near North/University,39.98522,-83.00095,Entire home/apt,117,2,295,2023-12-06,4.19,5,0,69,2021-3252
23004939,Townhouse in Columbus · ★4.96 · 3 bedrooms · 3 beds · 1.5 baths,14725198,Rachael,,Clintonville,40.03151,-83.01084,Entire home/apt,196,2,199,2023-09-30,2.78,1,343,8,2019-1565
23005234,Home in Columbus · ★4.91 · 2 bedrooms · 2 beds · 1.5 baths,119188865,Bridgid,,Near North/University,39.98345,-82.99742,Entire home/apt,132,4,138,2023-11-24,1.95,2,343,24,2019-2087
23145906,Home in Columbus · ★4.99 · 1 bedroom · 1 bed · 1 bath,52646849,Rob,,Near North/University,39.98264,-82.99845,Entire home/apt,127,2,260,2023-12-09,4.52,1,278,61,2019-1176
23325292,Rental unit in Columbus · ★4.85 · 1 bedroom · 1 bed · 1 bath,71666929,August,,Near North/University,39.98371,-83.00523,Entire home/apt,69,7,339,2023-12-10,4.77,3,302,25,2019-1961
23371418,Home in Columbus · ★4.79 · 1 bedroom · 1 bed · 1 bath,112151569,Brandon,,Near East,39.95526,-82.97619,Entire home/apt,104,1,286,2023-12-17,4.47,1,362,43,2019-1809
23379800,Guesthouse in Columbus · ★4.96 · 1 bedroom · 2 beds · 1 bath,28782068,Scott,,Near North/University,39.98316,-83.002,Entire home/apt,90,2,369,2023-12-04,5.21,1,77,65,2023-2030
23469529,Rental unit in Columbus · ★4.87 · 1 bedroom · 1 bed · 1 bath,52174539,Kate & Nat,,Near North/University,39.99136,-83.01234,Entire home/apt,50,2,478,2023-12-15,6.82,33,178,64,2021-3229
23521285,Rental unit in Columbus · ★4.84 · 1 bedroom · 2 beds · 1 bath,4723137,David,,Near North/University,40.01454,-83.00235,Entire home/apt,47,90,108,2023-08-17,1.53,3,143,1,2019-3030
23582919,Rental unit in Columbus · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,60592073,Hilary,,Near South,39.9474,-82.99925,Entire home/apt,234,2,305,2023-12-18,4.34,1,0,78,2019-1811
23729423,Home in Columbus · ★4.93 · 1 bedroom · 1 bed · 1 bath,63781904,Morgan,,Near South,39.94072,-82.99226,Entire home/apt,,2,164,2023-02-26,2.41,1,0,2,2019-2388
23744406,Rental unit in Columbus · ★4.80 · 1 bedroom · 2 beds · 1 bath,50481146,Gina,,Near East,39.95462,-82.97471,Entire home/apt,85,2,5,2023-08-07,0.30,4,364,2,
23822283,Rental unit in Columbus · ★4.90 · 1 bedroom · 1 bed · 1 bath,45680657,Kendric,,Near East,39.96132,-82.97742,Entire home/apt,60,1,696,2023-12-10,9.97,2,70,105,2019-1317
24036884,Guest suite in Columbus · ★4.98 · 1 bedroom · 1 bed · 1 bath,180917362,Rebecca,,Hilltop,39.95993,-83.08797,Entire home/apt,60,2,207,2023-12-17,2.97,1,99,23,2021-2902
24039394,Home in Columbus · ★4.87 · 2 bedrooms · 3 beds · 1 bath,117004922,Nick And Sonja,,Eastmoor/Walnut Ridge,39.94292,-82.91537,Entire home/apt,121,2,107,2023-11-26,1.67,1,0,11,2019-1486
24156011,Loft in Columbus · ★4.88 · 1 bedroom · 1 bed · 1 bath,30241348,David And Ashley,,Near North/University,39.974667,-83.003471,Entire home/apt,120,2,241,2023-12-10,3.53,2,160,41,2019-3093
24160659,Home in Columbus · ★4.83 · 3 bedrooms · 4 beds · 1.5 baths,74477532,Marge,,Clintonville,40.034386,-83.012741,Entire home/apt,153,2,83,2023-12-18,1.21,1,157,19,2019-1242
24306117,Home in Columbus · ★4.96 · 2 bedrooms · 2 beds · 1.5 baths,160768602,Benjamin,,Near North/University,39.98953,-82.99696,Entire home/apt,149,1,719,2023-12-16,10.69,2,325,111,2022-3047
24366599,Home in Columbus · ★4.88 · 3 bedrooms · 3 beds · 1 bath,42426080,Seth,,Near North/University,40.01405,-83.00636,Entire home/apt,94,1,109,2023-12-10,1.60,1,0,60,2022-1418
24467145,Home in Columbus · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,43125083,Jerry,,Near South,39.94468,-82.99285,Entire home/apt,450,2,28,2023-08-06,0.41,1,89,4,2019-1713
24599205,Home in Columbus · ★4.83 · 1 bedroom · 1 bed · 2 shared baths,54100341,Christopher,,Near North/University,40.01385,-83.00122,Private room,24,30,18,2023-09-30,0.26,12,166,2,
24648483,Home in Columbus · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,143070772,Helen,,Clintonville,40.03877,-83.01312,Entire home/apt,140,2,121,2023-11-05,1.77,1,110,17,2019-1247
24678009,Home in Columbus · ★4.86 · 4 bedrooms · 4 beds · 2.5 baths,165232727,McDaniel Management,,Near East,39.96952,-82.9685,Entire home/apt,167,2,186,2023-12-10,2.76,3,0,22,2021-2858
24943318,Rental unit in Columbus · ★4.95 · 1 bedroom · 1 bed · 1 bath,8963103,Sarah,,West Olentangy,39.98602,-83.03505,Entire home/apt,92,1,233,2023-12-22,3.40,23,0,19,2023-4795
24969919,Condo in Columbus · ★4.75 · 2 bedrooms · 2 beds · 1 bath,89696876,Eric,,Near South,39.95126,-82.98792,Entire home/apt,80,1,363,2023-12-17,5.31,3,172,35,2019-1887
25016827,Home in Columbus · Studio · 1 bed · 1 private bath,189102967,Yohans,,Northeast,40.02891,-82.90802,Private room,150,30,0,,,1,0,0,
25257582,Rental unit in Columbus · 2 bedrooms · 2 beds · 1 bath,32921451,Zachary,,Near North/University,39.98751,-83.00257,Entire home/apt,,1,0,,,1,0,0,
25422868,Home in Columbus · ★4.81 · 3 bedrooms · 3 beds · 1.5 baths,191916098,Jami,,Near South,39.94897,-82.95928,Entire home/apt,101,3,161,2023-11-30,2.39,6,356,4,2023-2479
25800647,Home in Columbus · 1 bedroom · 1 bed · Private half-bath,3217245,Brandyn,,Northland,40.09189,-82.9583,Private room,100,1,1,2019-09-29,0.02,1,0,0,2019-2354
25858734,Home in Columbus · ★4.87 · 1 bedroom · 2 beds · 1 bath,194281106,Nicole,,Near North/University,39.9823,-83.00838,Entire home/apt,74,2,224,2023-11-21,3.32,40,0,28,2023-2216
25888781,Condo in Columbus · ★4.80 · 1 bedroom · 2 beds · 1 bath,23877472,Robert,,Near North/University,39.97937,-83.00316,Entire home/apt,228,2,122,2023-08-06,1.81,1,7,9,2019-1123
25917984,Rental unit in Columbus · ★4.88 · 1 bedroom · 1 bed · 1 bath,52174539,Kate & Nat,,Near North/University,39.98982,-83.01163,Entire home/apt,55,2,391,2023-12-18,5.81,33,0,59,2021-3334
26336993,Home in Columbus · ★4.99 · 3 bedrooms · 3 beds · 1.5 baths,90522286,Wannie,,Northland,40.06254,-82.94018,Entire home/apt,137,5,70,2023-12-21,1.05,1,356,5,2019-1327
26368947,Home in Columbus · ★4.96 · 1 bedroom · 1 bed · 2 shared baths,37425943,Steve,,Near North/University,39.98744,-83.01339,Private room,80,1,49,2023-11-18,0.74,2,343,15,2023-3511
26428080,Home in Columbus · ★4.99 · 1 bedroom · 1 bed · 2 shared baths,37425943,Steve,,Near North/University,39.98884,-83.01142,Private room,70,1,67,2023-11-18,1.01,2,0,22,2021-3511
26717456,Home in Columbus · ★4.82 · 3 bedrooms · 7 beds · 1 bath,178521644,Calvin&Tonjia,,North Linden,40.01673,-82.98686,Entire home/apt,154,2,123,2023-11-12,1.94,1,358,13,2019-1854
27223749,Home in Columbus · ★4.67 · 1 bedroom · 1 bed · 2.5 baths,39662644,Paul,,Northland,40.06477,-82.98805,Private room,29,30,12,2023-08-12,0.21,14,298,1,2019-2168
27229734,Home in Columbus · ★4.87 · 3 bedrooms · 5 beds · 2 baths,171804983,Christy,,Eastmoor/Walnut Ridge,39.95056,-82.88251,Entire home/apt,103,1,353,2023-12-15,5.56,1,362,44,2019-2813
27252097,Loft in Columbus · ★4.92 · 2 bedrooms · 2 beds · 1 bath,205256572,Stephanie,,West Olentangy,39.98888,-83.04357,Entire home/apt,168,1,197,2023-12-17,3.04,2,171,69,2019-1844
27341208,Condo in Columbus · ★4.74 · 2 bedrooms · 2 beds · 1 bath,89696876,Eric,,Near South,39.95178,-82.98712,Entire home/apt,80,1,355,2023-12-17,5.40,3,146,46,2019-1886
27370485,Home in Columbus · ★4.74 · 2 bedrooms · 3 beds · 1 bath,125418001,Terry,,Northeast,39.992,-82.93106,Entire home/apt,89,1,409,2023-12-17,6.37,4,348,72,2019-2985
27410610,Rental unit in New Albany · ★4.80 · 1 bedroom · 1 bed · 1 bath,206567079,Noah’s,,Rocky Fork-Blacklick,40.08724,-82.83856,Entire home/apt,,2,30,2021-10-10,0.46,1,0,0,2019-2023
27524416,Home in Columbus · ★4.94 · 1 bedroom · 1 bed · 3.5 shared baths,197936864,Mike And Allen,,Near East,39.96269,-82.95391,Private room,125,1,94,2023-09-24,1.48,3,336,10,2022-3550
27656689,Home in Reynoldsburg · ★4.65 · 2 bedrooms · 2 beds · 2 baths,89732553,Bryce,,Eastland/Brice,39.92448,-82.82217,Entire home/apt,400,3,23,2021-07-26,0.35,1,0,0,2020-2158
27703562,Loft in Columbus · ★4.98 · 1 bedroom · 1 bed · 1 bath,113301799,Crys,,Near East,39.96195,-82.95625,Entire home/apt,79,2,91,2023-11-19,1.41,1,0,19,2019-1192
27720723,Home in Columbus · ★4.99 · 1 bedroom · 1 bed · 3.5 shared baths,197936864,Mike And Allen,,Near East,39.96375,-82.95444,Private room,125,1,162,2023-09-26,2.49,3,336,12,2022-3550
27786833,Cottage in Columbus · ★4.93 · 2 bedrooms · 3 beds · 1 bath,139332037,Jennifer,,Near South,39.94562,-82.99091,Entire home/apt,109,1,463,2023-12-10,7.34,6,346,55,2021-2322
27806768,Townhouse in Columbus · ★4.78 · 1 bedroom · 2 beds · 1.5 shared baths,123460291,Amanda,,Near North/University,39.9855,-83.00446,Private room,55,1,317,2023-12-14,4.88,2,99,53,2023-4246
27824789,Condo in Powell · 3 bedrooms · 3 beds · 1.5 shared baths,210114939,Felecia,,Far Northwest,40.13573,-83.07044,Private room,,1,0,,,1,269,0,
27831822,Townhouse in Columbus · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,123460291,Amanda,,Near North/University,39.98408,-83.00328,Entire home/apt,139,2,15,2023-10-02,0.23,2,177,3,
27854528,Condo in Blacklick · ★4.50 · 2 bedrooms · 3 beds · 1.5 baths,210372687,Jenefeness,,Far East,39.98768,-82.81026,Entire home/apt,189,1,142,2023-11-18,2.25,1,365,8,
27907197,Condo in Hilliard · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,74207205,Katy,,Far West,40.00983,-83.14671,Private room,75,3,69,2023-12-20,1.07,2,364,13,2019-1434
27927319,Place to stay in Columbus · ★4.86 · 2 bedrooms · 3 beds · 1 bath,27439453,Ingrid & Mike,,Near North/University,39.98791,-83.01242,Entire home/apt,75,1,286,2023-12-10,4.65,12,163,57,2019-1708
28310651,Rental unit in Columbus · ★4.76 · 1 bedroom · 2 beds · 1 bath,194281106,Nicole,,Near North/University,39.98173,-83.00412,Entire home/apt,73,1,372,2023-12-11,5.76,40,164,67,2023-2206
28353911,Home in Columbus · ★4.92 · 3 bedrooms · 3 beds · 2 baths,214084121,Lesley,,Clintonville,40.05273,-83.01658,Entire home/apt,180,2,177,2023-11-02,2.79,1,82,23,20191433
28401098,Rental unit in Columbus · ★4.76 · 1 bedroom · 2 beds · 1 bath,4723137,David,,Near North/University,40.01301,-83.00126,Entire home/apt,,30,29,2022-10-23,0.45,3,0,0,2019-3030
28506061,Home in Columbus · ★4.97 · 1 bedroom · 1 bed · 1.5 shared baths,25656963,Josh,,Near East,39.96031,-82.95052,Private room,56,1,268,2023-12-17,4.26,2,0,72,2019-1868
28544932,Home in Columbus · ★4.98 · 2 bedrooms · 2 beds · 1 bath,128025266,Angie And Sonia,,Clintonville,40.0605,-83.00787,Entire home/apt,130,1,196,2023-12-02,3.06,1,313,36,2019-1309
28563372,Rental unit in Columbus · ★4.93 · 2 bedrooms · 2 beds · 1 bath,215572429,Zach & Cathleen,,Near North/University,39.98007,-83.00102,Entire home/apt,181,2,367,2023-12-04,5.77,1,0,50,2019-1891
28577094,Guest suite in Columbus · ★4.97 · 3 bedrooms · 5 beds · 1 bath,211013898,Megan,,Downtown,39.95574,-82.99962,Entire home/apt,249,2,94,2023-11-17,1.50,1,0,10,2019-1874
28640445,Rental unit in Columbus · ★4.88 · 1 bedroom · 3 beds · 1 bath,181661236,Chris,,West Olentangy,39.98959,-83.03923,Entire home/apt,66,2,303,2023-12-22,4.77,1,147,50,2021-3335
28960931,Condo in Columbus · ★4.99 · 2 bedrooms · 2 beds · 1 bath,218295417,John,,Near North/University,39.98042,-83.00834,Entire home/apt,198,2,75,2023-11-25,1.22,1,35,11,2019-1204
29030170,Guesthouse in Columbus · ★4.70 · 2 bedrooms · 2 beds · 1 private bath,218781688,Mark,,Near North/University,39.98229,-83.00763,Private room,129,2,50,2023-11-19,0.97,2,178,6,2019-2758
29059682,Home in Columbus · ★4.84 · 2 bedrooms · 2 beds · 1 bath,16507907,Brian,,Clintonville,40.03078,-83.02186,Entire home/apt,219,2,115,2023-10-22,1.81,2,351,15,2019-1600
29060807,Home in Columbus · ★4.93 · 1 bedroom · 1 bed · 1 bath,145046370,Senthan,,North Linden,40.03015,-82.9945,Entire home/apt,,3,68,2023-09-17,1.07,2,0,11,2019-1528
29127692,Townhouse in Columbus · ★4.95 · 3 bedrooms · 4 beds · 1.5 baths,79004963,Amy And Kevin,,Near East,39.96169,-82.95533,Entire home/apt,125,2,93,2023-12-10,1.48,1,0,40,2019-2217
29130681,Guest suite in Columbus · ★4.98 · Studio · 1 bed · 1 bath,16967531,Philip,,Near South,39.94731,-82.99498,Entire home/apt,92,1,240,2023-12-21,10.07,1,14,134,
29420068,Home in Grove City · ★4.85 · 3 bedrooms · 3 beds · 1.5 baths,154336191,Jara,,Greenlawn/Frank Road,39.90364,-83.0599,Entire home/apt,,4,185,2023-10-21,2.95,1,0,12,2019-1895
29564884,Home in Columbus · ★5.0 · 3 bedrooms · 5 beds · 1 bath,2994567,Mark,,Near North/University,40.01614,-83.00759,Entire home/apt,75,30,11,2023-10-22,0.18,13,269,3,2019-1496
29631319,Townhouse in Columbus · ★4.89 · 2 bedrooms · 2 beds · 2.5 baths,10776491,Catherine & Bryan,,Near South,39.94597,-82.99575,Entire home/apt,193,2,161,2023-10-13,2.68,4,333,17,2019-2362
29633336,Condo in Columbus · ★4.84 · 1 bedroom · 1 bed · 1 bath,76239450,Jonathan,,Near North/University,39.977244994773535,-83.00353186988015,Entire home/apt,97,1,354,2023-12-24,5.68,2,177,101,2023-3468
29713406,Camper/RV in Columbus · 3 beds · 1 bath,223588035,Rodger,,South Linden,39.99398,-82.95135,Entire home/apt,100,3,0,,,1,0,0,
29752166,Home in Columbus · ★4.84 · 2 bedrooms · 3 beds · 1 bath,83430852,Chase,,Clintonville,40.06501,-83.01242,Entire home/apt,81,1,325,2023-12-10,5.35,5,0,48,2019-1790
29801073,Home in Columbus · ★4.94 · 3 bedrooms · 4 beds · 1.5 baths,11607037,Stephanie & Amanda,,Near North/University,40.00833,-83.00288,Entire home/apt,204,2,95,2023-11-19,1.70,1,108,14,2019-1570
29900406,Loft in Columbus · ★4.82 · 1 bedroom · 2 beds · 1 bath,194281106,Nicole,,Near North/University,39.97854,-83.00968,Entire home/apt,74,1,299,2023-12-05,4.79,40,156,76,2023-2219
29906924,Home in Columbus · ★4.56 · 3 bedrooms · 3 beds · 1 bath,119659878,Kay,,Near South,39.94856,-82.96987,Entire home/apt,129,2,27,2022-02-20,0.46,5,230,0,2023-2488
